Time,I0,mu,Conc,N,P,CO2,dCO2,dN,dP,yield,cumulative_yield,Monod_N,Monod_P,Monod_CO2
18.333333333333332,399.99999999998914,0.0,0.3114491798100065,0.0078035769843954605,0.0008245542961825606,-0.00015181060934738123,-0.10015181060934733,-0.09219642301560446,-0.009175445703817441,0.002934245301036401,1.7491343854447037,0.9962059398412693,0.9881280645737569,0.0
18.375,565.685424949234,0.0,0.30854232079844646,0.007730743599207769,0.0008168584560848567,-0.00015039371032680567,-0.10015039371032676,-0.09226925640079216,-0.009183141543915146,0.0029068590115600606,1.7520412444562636,0.9961703318854515,0.9880175561425515,0.0
18.416666666666664,692.8203230275458,0.0,0.3056625924709943,0.00765858999228183,0.0008092344438280647,-0.0001489900356970888,-0.10014899003569704,-0.09234141000771809,-0.009190765556171938,0.0028797283274521667,1.7549209727837158,0.9961343910391445,0.9879060316473637,0.0
18.458333333333332,772.7406610312538,0.0,0.30280974160793167,0.007587109819020533,0.0008016815890190028,-0.00014759946203058265,-0.10014759946203053,-0.0924128901809794,-0.009198318410981001,0.0028528508630626137,1.7577738236467784,0.996098114214685,0.9877934819814549,0.0
18.5,800.0,0.0,0.29998351735292433,0.007516296794043008,0.0007941992275214921,-0.00014622186705163053,-0.10014622186705158,-0.09248370320595692,-0.009205800772478512,0.002826224255007362,1.7606000479017858,0.9960614982962321,0.9876798979608666,0.0
18.541666666666664,772.740661031255,0.0,0.2971836711909637,0.00744614469063194,0.0007867867013979582,-0.00014485712962581532,-0.10014485712962577,-0.09255385530936798,-0.009213213298602045,0.002799846161960627,1.7633998940637465,0.9960245401395184,0.987565270323848,0.0
18.583333333333332,692.8203230275479,0.0,0.2944099569265147,0.007376647340186042,0.0007794433588515772,-0.0001435051297493077,-0.10014350512974926,-0.09262335265981388,-0.009220556641148427,0.0027737142644489944,1.7661736083281956,0.9959872365715994,0.9874495897302815,0.0
18.625,565.6854249492451,0.0,0.29166213066186725,0.007307798631677639,0.0007721685541689625,-0.00014216574853831416,-0.10014216574853826,-0.09269220136832228,-0.009227831445831041,0.0027478262646474707,1.768921434592843,0.9959495843906014,0.9873328467611061,0.0
18.666666666666664,400.00000000000273,0.0,0.28893995077568985,0.0072395925111153146,0.0007649616476633855,-0.00014083886821862323,-0.10014083886821858,-0.0927604074888846,-0.009235038352336617,0.0027221798861774274,1.7716436144790204,0.9959115803654671,0.987215031917737,0.0
18.708333333333332,207.055236082024,0.0,0.2862431779017834,0.007172022981011572,0.0007578220056185272,-0.0001395243721152494,-0.1001395243721152,-0.09282797701898834,-0.009242177994381477,0.0026967728739064386,1.7743403873529269,0.995873221235698,0.9870961356214835,0.0
18.75,7.827835824357647e-13,0.0,0.2835715749080334,0.0071050840998554635,0.0007507490002327543,-0.00013822214464217375,-0.10013822214464213,-0.09289491590014445,-0.009249250999767249,0.0026716029937499785,1.7770119903466768,0.9958345037110967,0.9869761482129645,0.0
18.791666666666664,-207.05523608201148,-0.0,0.28092490687555843,0.007038769981590146,0.0007437420095639153,-0.00013693207129218012,-0.10013693207129214,-0.09296123001840978,-0.009256257990436088,0.002646668032474979,1.7796586583791518,0.9957954244715059,0.9868550599515208,0.0
18.833333333333332,-400.0000000000013,-0.0,0.2783029410780532,0.006973074795095305,0.0007368004174746521,-0.00013565403862678645,-0.10013565403862673,-0.09302692520490462,-0.009263199582525352,0.002621965797505212,1.7822806241766571,0.995755980166545,0.9867328610146254,0.0
18.875,-565.6854249492279,-0.0,0.2757054469613247,0.006907992763674415,0.000729923613578222,-0.00013438793426626976,-0.10013438793426623,-0.0930920072363255,-0.009270076386421782,0.0025974941167284963,1.7848781182933857,0.9957161674153459,0.9866095414972911,0.0
18.916666666666664,-692.8203230275473,-0.0,0.27313219612301903,0.0068435181645467875,0.0007231109931848253,-0.0001331336468797846,-0.10013313364687973,-0.09315648183545314,-0.009276889006815179,0.0025732508383056974,1.7874513691316913,0.9956759828062848,0.986485091411476,0.0
18.958333333333332,-772.7406610312545,-0.0,0.27058296229253753,0.006779645328344351,0.0007163619572484336,-0.00013189106617557327,-0.10013189106617552,-0.09322035467165557,-0.00928363804275157,0.002549233830481511,1.790000602962173,0.9956354228967143,0.9863595006854864,0.0
19.0,-800.0,-0.0,0.2680575213111405,0.006716368638613137,0.0007096759123141149,-0.00013066008289126793,-0.10013066008289122,-0.09328363136138679,-0.009290324087685889,0.002525440981397017,1.79252604394357,0.9955944842126905,0.986232759163377,0.0
19.041666666666664,-772.7406610312541,-0.0,0.26555565111223656,0.006653682531319414,0.0007030522704658498,-0.00012944058878428276,-0.10012944058878423,-0.09334631746868051,-0.009296947729534153,0.002501870198903978,1.7950279141424739,0.9955531632487005,0.9861048566043498,0.0
19.083333333333332,-692.8203230275523,-0.0,0.2630771317018557,0.006591581494360433,0.0006964904492748352,-0.00012823247662229612,-0.10012823247662224,-0.0934084185056395,-0.009303509550725168,0.0024785194103808745,1.7975064335528548,0.9955114564673859,0.9859757826821491,0.0
19.125,-565.6854249492351,-0.0,0.260621745139305,0.006530060067079736,0.0006899898717482702,-0.00012703564017382135,-0.10012703564017378,-0.09346993993292019,-0.009310010128251734,0.002455386562550653,1.7999618201154055,0.9954693602992652,0.9858455269844563,0.0
